year,source_category,quantity_co2e_tonnes,facility_id
2024,Fugitives (Leakage),526.57179,878
2024,Stationary Fuel Combustion,8435.00613,878
2024,Fugitives (Venting),1875.08623,878
2024,Stationary Fuel Combustion,13470.5945,1316
2024,On-site Transportation,43.701457,1316
2024,Stationary Fuel Combustion,24532.9609,755
2024,On-site Transportation,198.9907,755
2024,Stationary Fuel Combustion,14815.4157,975
2024,Stationary Fuel Combustion,17875.95,1348
2024,On-site Transportation,223.8,1348
2024,Fugitives (Flaring),50480.42279,928
2024,Fugitives (Leakage),1601.74439,928
2024,Stationary Fuel Combustion,11909.59805,928
2024,Fugitives (Venting),1927.84938,928
2024,Stationary Fuel Combustion,6574.2688,854
2024,On-site Transportation,874.6324,854
2024,Waste,1312.5392,854
2024,Fugitives (Leakage),426.03678,1242
2024,Stationary Fuel Combustion,15762.70388,1242
2024,Fugitives (Venting),2262.94929,1242
2024,Fugitives (Leakage),459.77916,198
2024,Stationary Fuel Combustion,412195.4697,198
2024,Fugitives (Venting),5622.28733,198
2024,Fugitives (Leakage),3027.85829,6
2024,Stationary Fuel Combustion,518877.7683,6
2024,Fugitives (Venting),14008.92883,6
2024,CO2 from Biomass Combustion,0.0,610
2024,Stationary Fuel Combustion,8201.147,610
2024,On-site Transportation,16983.531,610
2024,Wastewater,1.4204,610
2024,CO2 from Biomass Combustion,0.0,858
2024,Stationary Fuel Combustion,23075.055,858
2024,Wastewater,31232.65,858
2024,Fugitives (Leakage),21137.94,518
2024,Stationary Fuel Combustion,1448.13,518
2024,Fugitives (Venting),4769.31,518
2024,Fugitives (Leakage),4503.0449,57
2024,Stationary Fuel Combustion,491986.7264,57
2024,Fugitives (Venting),3.33407,57
2023,Fugitives (Flaring),19180.8953,36
2023,Stationary Fuel Combustion,828048.5391,36
2023,Industrial Process,863134.0,36
2023,On-site Transportation,485.5476,36
2024,CO2 from Biomass Combustion,0.0,426
2024,Stationary Fuel Combustion,92965.25982,426
2024,CO2 from Biomass Combustion,0.0,523
2024,On-site Transportation,920.2198,523
2024,Waste,43787.986,523
2024,CO2 from Biomass Combustion,0.0,529
2024,Stationary Fuel Combustion,0.586,529
2024,On-site Transportation,7.6121,529
2024,Waste,23772.0,529
2024,Industrial Process,11945.6605,1234
2024,On-site Transportation,559.8783,1234
2024,Fugitives (Flaring),1418.0361,1482
2024,Stationary Fuel Combustion,262.1621,1482
2024,Fugitives (Venting),90.5044,1482
2024,Fugitives (Flaring),483.3406,541
2024,Fugitives (Leakage),22.652,541
2024,Stationary Fuel Combustion,17323.9051,541
2024,Fugitives (Venting),937.608,541
2024,Fugitives (Flaring),1688.9871,1111
2024,Stationary Fuel Combustion,32713.9988,1111
2024,Stationary Fuel Combustion,125.2078,1497
2024,Fugitives (Venting),56.8372,1497
2024,Fugitives (Flaring),11597.34,1404
2024,Stationary Fuel Combustion,1141.728,1404
2024,Fugitives (Flaring),3534.01,1419
2024,Stationary Fuel Combustion,408.917,1419
2024,Stationary Fuel Combustion,30157.97,1211
2024,On-site Transportation,748.29,1211
2024,Stationary Fuel Combustion,1557.112,686
2024,Industrial Process,12230.65315,686
2024,Fugitives (Flaring),3532.629,1300
2024,Fugitives (Leakage),2313.76,1300
2024,Stationary Fuel Combustion,2564.9,1300
2024,Fugitives (Venting),9248.29,1300
2024,CO2 from Biomass Combustion,0.0,1518
2024,Waste,18741.8,1518
2024,Fugitives (Leakage),207.089,268
2024,Stationary Fuel Combustion,196765.7771,268
2024,On-site Transportation,10.86151,268
2024,CO2 from Biomass Combustion,0.0,291
2024,Fugitives (Flaring),15455.77069,291
2024,Fugitives (Leakage),1546.67885,291
2024,Stationary Fuel Combustion,2558080.677,291
2024,On-site Transportation,830.09687,291
2024,Fugitives (Venting),1482.349,291
2024,Waste,94.093106,291
2024,Stationary Fuel Combustion,94644.88829,133
2024,Industrial Process,77586.60301,133
2024,On-site Transportation,424.568303,133
2024,CO2 from Biomass Combustion,0.0,615
2024,Stationary Fuel Combustion,18142.3248,615
2024,On-site Transportation,359.8079,615
2024,Stationary Fuel Combustion,30290.9,758
2024,Stationary Fuel Combustion,13062.823,460
2024,On-site Transportation,463.946,460
2024,Fugitives (Flaring),2684.926,1486
2024,Stationary Fuel Combustion,9548.7126,1486
2024,Fugitives (Venting),1246.682085,1486
2024,Stationary Fuel Combustion,8932.3877,1504
2024,On-site Transportation,841.8228,1504
2024,Fugitives (Flaring),60.91298,1704
2024,Fugitives (Leakage),24.25528,1704
2024,Stationary Fuel Combustion,10062.97145,1704
2024,Fugitives (Venting),406.55151,1704
2024,Fugitives (Flaring),689.9853,939
2024,Fugitives (Leakage),218.31824,939
2024,Stationary Fuel Combustion,41267.17236,939
2024,Stationary Fuel Combustion,45419.4795,1149
2024,On-site Transportation,147.9512,1149
2024,Fugitives (Flaring),273.50485,1292
2024,Fugitives (Leakage),84.2772,1292
2024,Stationary Fuel Combustion,9618.27865,1292
2024,Fugitives (Venting),1408.9488,1292
2024,Fugitives (Flaring),565.38145,922
2024,Fugitives (Leakage),101.7688,922
2024,Stationary Fuel Combustion,45361.83205,922
2024,Fugitives (Venting),612.3432,922
2024,Fugitives (Flaring),291.4703,1395
2024,Stationary Fuel Combustion,13164.9895,1395
2024,Fugitives (Venting),1412.6924,1395
2024,Fugitives (Flaring),4473.07327,934
2024,Fugitives (Leakage),2154.36872,934
2024,Stationary Fuel Combustion,47632.27356,934
2024,Fugitives (Flaring),564.23565,1488
2024,Fugitives (Leakage),69.3644,1488
2024,Stationary Fuel Combustion,17395.4139,1488
2024,Fugitives (Venting),108.6988,1488
2024,Fugitives (Flaring),172.5055,1000
2024,Fugitives (Leakage),39.48,1000
2024,Stationary Fuel Combustion,10707.30765,1000
2024,Fugitives (Venting),1425.9896,1000
2024,Fugitives (Flaring),332.34745,948
2024,Fugitives (Leakage),174.1992,948
2024,Stationary Fuel Combustion,21068.15895,948
2024,Fugitives (Venting),696.4468,948
2024,Fugitives (Flaring),363.44225,1697
2024,Fugitives (Leakage),76.0088,1697
2024,Stationary Fuel Combustion,12173.25465,1697
2024,Fugitives (Venting),1.4448,1697
2024,Fugitives (Flaring),160.27985,1696
2024,Fugitives (Leakage),2.3744,1696
2024,Stationary Fuel Combustion,7165.2237,1696
2024,Fugitives (Venting),1178.8056,1696
2024,Fugitives (Flaring),336.08705,1322
2024,Fugitives (Leakage),165.6956,1322
2024,Stationary Fuel Combustion,9897.0429,1322
2024,Fugitives (Venting),590.2484,1322
2024,CO2 from Biomass Combustion,0.0,526
2024,Stationary Fuel Combustion,29426.4179,526
2024,Industrial Process,3555.764361,526
2024,On-site Transportation,269.8005,526
2024,Stationary Fuel Combustion,29698.11,1332
2024,On-site Transportation,341.89,1332
2024,Stationary Fuel Combustion,18873.187,768
2024,On-site Transportation,126.4102,768
2024,Stationary Fuel Combustion,6502.734,1302
2024,Industrial Process,2549.2,1302
2024,Stationary Fuel Combustion,12947.714,781
2024,On-site Transportation,239.04,781
2024,Stationary Fuel Combustion,13092.499,705
2024,On-site Transportation,367.205,705
2024,CO2 from Biomass Combustion,0.0,141
2024,Fugitives (Flaring),3528.773125,141
2024,Fugitives (Leakage),290.820404,141
2024,Stationary Fuel Combustion,387468.2842,141
2024,On-site Transportation,2899.733122,141
2024,Fugitives (Venting),153.697438,141
2024,Waste,22.44232,141
2024,CO2 from Biomass Combustion,0.0,624
2024,Stationary Fuel Combustion,16113.903,624
2024,CO2 from Biomass Combustion,0.0,782
2024,Stationary Fuel Combustion,22785.33,782
2024,On-site Transportation,57.57,782
2024,CO2 from Biomass Combustion,0.0,506
2024,Stationary Fuel Combustion,96.335243,506
2024,On-site Transportation,1429.468421,506
2024,Waste,42708.50803,506
2024,Stationary Fuel Combustion,16937.8778,700
2024,Industrial Process,1821.0997,700
2024,CO2 from Biomass Combustion,0.0,235
2024,Stationary Fuel Combustion,15840.366,235
2024,On-site Transportation,934.855,235
2024,Wastewater,747.777,235
2024,CO2 from Biomass Combustion,0.0,630
2024,Stationary Fuel Combustion,20341.4038,630
2024,Industrial Process,1754.528,630
2024,On-site Transportation,628.8373,630
2024,Waste,583.6384,630
2024,Wastewater,85.8193,630
2024,Stationary Fuel Combustion,12106.29,946
2024,Industrial Process,179.22,946
2024,On-site Transportation,367.17,946
2024,Fugitives (Leakage),175.24,202
2024,Stationary Fuel Combustion,415070.43,202
2024,CO2 from Biomass Combustion,0.0,287
2024,Stationary Fuel Combustion,15836.1716,287
2024,On-site Transportation,111475.7696,287
2024,Fugitives (Flaring),1318.459921,1653
2024,Stationary Fuel Combustion,9790.551615,1653
2024,Fugitives (Venting),22329.1949,1653
2024,Fugitives (Flaring),8568.84095,1803
2024,Stationary Fuel Combustion,1054.925691,1803
2024,Fugitives (Venting),531.529856,1803
2024,Stationary Fuel Combustion,1197.7815,583
2024,Stationary Fuel Combustion,0.0067,1556
2024,On-site Transportation,0.000358,1556
2024,Stationary Fuel Combustion,0.021982,1758
2024,On-site Transportation,0.002777,1758
2024,Stationary Fuel Combustion,0.118061,611
2024,On-site Transportation,0.002774,611
2024,Stationary Fuel Combustion,0.113161,1056
2024,On-site Transportation,0.002774,1056
2024,CO2 from Biomass Combustion,0.0,643
2024,Stationary Fuel Combustion,23250.0761,643
2024,On-site Transportation,24.165483,643
2024,CO2 from Biomass Combustion,0.0,748
2024,Stationary Fuel Combustion,8657.780258,748
2024,On-site Transportation,1236.216746,748
2024,Stationary Fuel Combustion,538.597925,1347
2024,CO2 from Biomass Combustion,0.0,1570
2024,Stationary Fuel Combustion,543.650289,1570
2024,Waste,38.27321,1570
2024,Stationary Fuel Combustion,108530.0696,469
2024,On-site Transportation,3463.4316,469
2024,Stationary Fuel Combustion,12068.791,808
2024,Industrial Process,7.9,808
2024,CO2 from Biomass Combustion,0.0,1053
2024,Stationary Fuel Combustion,42.587,1053
2024,On-site Transportation,221.985,1053
2024,Waste,30157.705,1053
2024,CO2 from Biomass Combustion,0.0,449
2024,Stationary Fuel Combustion,28.406,449
2024,On-site Transportation,749.828,449
2024,Waste,20578.95,449
2024,CO2 from Biomass Combustion,0.0,1123
2024,Stationary Fuel Combustion,15.739,1123
2024,Waste,23006.735,1123
2024,CO2 from Biomass Combustion,0.0,1552
2024,Stationary Fuel Combustion,83.121,1552
2024,On-site Transportation,488.13,1552
2024,Waste,102893.075,1552
2024,CO2 from Biomass Combustion,0.0,1264
2024,Stationary Fuel Combustion,1.016645,1264
2024,On-site Transportation,23.93941,1264
2024,CO2 from Biomass Combustion,0.0,1265
2024,Stationary Fuel Combustion,1.329504,1265
2024,On-site Transportation,31.305632,1265
2024,CO2 from Biomass Combustion,0.0,1266
2024,Stationary Fuel Combustion,7.897027,1266
2024,On-site Transportation,36.078993,1266
2024,Stationary Fuel Combustion,15391.6012,665
2024,On-site Transportation,1036.579,665
2024,Waste,197.092,665
2024,Fugitives (Flaring),10.360965,69
2024,Fugitives (Leakage),80331.947,69
2024,Stationary Fuel Combustion,48495.858,69
2024,Fugitives (Venting),9260.573,69
2024,Fugitives (Flaring),1463.512,13
2024,Fugitives (Leakage),13432.905,13
2024,Stationary Fuel Combustion,70542.624,13
2024,Industrial Process,25.12091,13
2024,Fugitives (Venting),19060.427,13
2024,CO2 from Biomass Combustion,0.0,853
2024,Stationary Fuel Combustion,7916.6325,853
2024,On-site Transportation,2730.7643,853
2024,Waste,2038.3244,853
2024,Stationary Fuel Combustion,11451.6128,666
2024,On-site Transportation,2235.1364,666
2024,Waste,663.096,666
2024,Fugitives (Flaring),3625.82155,5
2024,Fugitives (Leakage),350.856,5
2024,Stationary Fuel Combustion,311132.3777,5
2024,On-site Transportation,87.176,5
2024,Fugitives (Flaring),10604.51794,216
2024,Fugitives (Leakage),793.93204,216
2024,Stationary Fuel Combustion,123866.5079,216
2024,Fugitives (Venting),3358.88417,216
2024,Stationary Fuel Combustion,12864.7162,733
2024,Industrial Process,346.0,733
2024,On-site Transportation,70.1132,733
2024,Fugitives (Leakage),497.65903,1551
2024,Stationary Fuel Combustion,10658.58157,1551
2024,Fugitives (Flaring),3333.82477,980
2024,Fugitives (Leakage),1002.64236,980
2024,Stationary Fuel Combustion,33281.29959,980
2024,On-site Transportation,118.02,980
2024,Fugitives (Venting),1462.75911,980
2024,Fugitives (Flaring),2715.10509,1384
2024,Fugitives (Leakage),46.52237,1384
2024,Stationary Fuel Combustion,55467.4818,1384
2024,Fugitives (Flaring),7617.80084,1356
2024,Fugitives (Leakage),313.62282,1356
2024,Stationary Fuel Combustion,129836.3766,1356
2024,On-site Transportation,169.726,1356
2024,Fugitives (Venting),1108.17045,1356
2024,Fugitives (Flaring),6615.93134,568
2024,Fugitives (Leakage),607.09434,568
2024,Stationary Fuel Combustion,133022.5239,568
2024,On-site Transportation,94.654,568
2024,Fugitives (Venting),118.48822,568
2024,Fugitives (Flaring),70231.80406,190
2024,Fugitives (Leakage),1195.52347,190
2024,Stationary Fuel Combustion,242665.4785,190
2024,On-site Transportation,25.004,190
2024,Fugitives (Venting),358.41976,190
2024,Fugitives (Flaring),9369.40174,25
2024,Fugitives (Leakage),3968.40559,25
2024,Stationary Fuel Combustion,37996.36687,25
2024,On-site Transportation,65.75,25
2024,Fugitives (Venting),502.04831,25
2024,Fugitives (Flaring),4006.94845,359
2024,Fugitives (Leakage),369.89764,359
2024,Stationary Fuel Combustion,12541.87062,359
2024,On-site Transportation,37.531,359
2024,Fugitives (Venting),436.80445,359
2024,Fugitives (Flaring),13991.20853,393
2024,Fugitives (Leakage),1147.66875,393
2024,Stationary Fuel Combustion,90975.81419,393
2024,On-site Transportation,67.05,393
2024,Fugitives (Venting),2635.85581,393
2024,Stationary Fuel Combustion,11040.0291,1678
2024,On-site Transportation,12.027,1678
2024,Fugitives (Flaring),835.13699,875
2024,Fugitives (Leakage),3.86175,875
2024,Stationary Fuel Combustion,21674.9538,875
2024,Fugitives (Venting),421.77256,875
2024,Fugitives (Flaring),5772.54363,467
2024,Fugitives (Leakage),192.21918,467
2024,Stationary Fuel Combustion,26415.35035,467
2024,Fugitives (Venting),6285.67793,467
2024,Stationary Fuel Combustion,38371.17102,828
2024,Fugitives (Leakage),40.06856,1730
2024,Stationary Fuel Combustion,22218.07113,1730
2024,Fugitives (Flaring),3329.57657,123
2024,Fugitives (Leakage),580.19149,123
2024,Stationary Fuel Combustion,42394.94442,123
2024,Fugitives (Venting),2777.10935,123
2024,CO2 from Biomass Combustion,0.0,1267
2024,Stationary Fuel Combustion,2.856146,1267
2024,On-site Transportation,109.749677,1267
2024,CO2 from Biomass Combustion,0.0,1268
2024,Stationary Fuel Combustion,0.294947,1268
2024,On-site Transportation,4.415914,1268
2024,CO2 from Biomass Combustion,0.0,1670
2024,Stationary Fuel Combustion,5852.69,1670
2024,On-site Transportation,2.66125,1670
2024,CO2 from Biomass Combustion,0.0,1269
2024,Stationary Fuel Combustion,23.14736,1269
2024,On-site Transportation,99.917354,1269
2024,CO2 from Biomass Combustion,0.0,1270
2024,Stationary Fuel Combustion,2.223045,1270
2024,On-site Transportation,25.781357,1270
2024,CO2 from Biomass Combustion,0.0,941
2024,Stationary Fuel Combustion,4461.11,941
2024,On-site Transportation,335.352,941
2024,Waste,28448.0,941
2024,Wastewater,886.15,941
2024,Fugitives (Flaring),29656.15772,341
2024,Fugitives (Leakage),8.31139,341
2024,Stationary Fuel Combustion,29636.06014,341
2024,On-site Transportation,14.478,341
2024,Fugitives (Venting),61.29047,341
2024,CO2 from Biomass Combustion,0.0,1320
2024,Stationary Fuel Combustion,553.70366,1320
2024,Waste,2481.608,1320
2024,Wastewater,1570.616,1320
2024,Stationary Fuel Combustion,32760.9245,504
2024,On-site Transportation,423.7671,504
2024,Wastewater,1.5988,504
2024,Stationary Fuel Combustion,1106893.757,206
2024,Industrial Process,4.8764,206
2024,Fugitives (Venting),1.8715,206
2024,Wastewater,4.5556,206
2024,Stationary Fuel Combustion,13554.35045,1628
2024,On-site Transportation,444.6515,1628
2024,Stationary Fuel Combustion,632761.3683,15
2024,Fugitives (Venting),7.1452,15
2024,Stationary Fuel Combustion,15159.7963,261
2024,Fugitives (Venting),17.1994,261
2024,Fugitives (Flaring),0.02589,153
2024,Stationary Fuel Combustion,1404293.519,153
2024,Stationary Fuel Combustion,16400.71798,1627
2024,On-site Transportation,748.728255,1627
2024,Stationary Fuel Combustion,27097.9149,1655
2024,On-site Transportation,522.0247,1655
2024,Stationary Fuel Combustion,13547.097,1626
2024,On-site Transportation,557.046601,1626
2024,CO2 from Biomass Combustion,0.0,458
2024,Fugitives (Leakage),4.046,458
2024,Stationary Fuel Combustion,11205.6631,458
2024,On-site Transportation,145.1975,458
2024,CO2 from Biomass Combustion,0.0,1417
2024,Fugitives (Flaring),78.2676,1417
2024,Stationary Fuel Combustion,3194.899,1417
2024,Wastewater,29132.086,1417
2024,Stationary Fuel Combustion,10903.75,1631
2024,On-site Transportation,1683.35,1631
2024,Fugitives (Venting),1379.97,1631
2024,Stationary Fuel Combustion,28218.64,1373
2024,Stationary Fuel Combustion,10395.5,1048
2024,Industrial Process,896.495,1048
2024,Stationary Fuel Combustion,11660.41,1801
2024,Stationary Fuel Combustion,10514.1,1800
2024,Industrial Process,1791.135,1800
2024,Stationary Fuel Combustion,16755.3,756
2024,Industrial Process,10327.66,756
2024,On-site Transportation,18.189485,756
2024,CO2 from Biomass Combustion,0.0,604
2024,On-site Transportation,287.4344,604
2024,Waste,39476.64,604
2024,CO2 from Biomass Combustion,0.0,1271
2024,Stationary Fuel Combustion,0.029428,1271
2024,On-site Transportation,0.545155,1271
2024,CO2 from Biomass Combustion,0.0,1272
2024,Stationary Fuel Combustion,26.706851,1272
2024,On-site Transportation,34.988435,1272
2024,CO2 from Biomass Combustion,0.0,1273
2024,Stationary Fuel Combustion,1.355317,1273
2024,On-site Transportation,1.791208,1273
2024,Fugitives (Flaring),14470.4049,1364
2024,Fugitives (Leakage),177.6386,1364
2024,Stationary Fuel Combustion,121410.6725,1364
2024,On-site Transportation,11.59621,1364
2024,Fugitives (Venting),2876.706,1364
2024,Wastewater,0.392,1364
2024,Fugitives (Flaring),426.38826,889
2024,Fugitives (Leakage),7.38805,889
2024,Stationary Fuel Combustion,15026.30876,889
2024,Fugitives (Venting),1508.534895,889
2024,Fugitives (Flaring),344.768791,892
2024,Fugitives (Leakage),144.786395,892
2024,Stationary Fuel Combustion,12971.81017,892
2024,Fugitives (Venting),561.776769,892
2024,Fugitives (Flaring),113.51,1495
2024,Fugitives (Leakage),49.85491,1495
2024,Stationary Fuel Combustion,11138.97383,1495
2024,Fugitives (Venting),609.05568,1495
2024,CO2 from Biomass Combustion,0.0,1274
2024,Stationary Fuel Combustion,36.64513,1274
